_id,id,symbol,name,platforms
1897,canadian-inuit-dog-2,cadinu,Canadian Inuit Dog,None
1898,canary,cnr,Canary,None
1899,canary-dollar,cand,Canary Dollar,None
1900,canaryx,cnyx,CanaryX,None
1901,candylad,candylad,Candylad,None
1902,cannabiscoin,cann,CannabisCoin,None
1903,cannumo,canu,Cannumo,None
1904,cantina-royale,crt,Cantina Royale,None
1905,canto,canto,CANTO,None
1906,canto-inu,cinu,Canto Inu,None
1907,cap,cap,Cap,0x43044f861ec040db59a7e324c40507addb673142
1908,capital-aggregator-token,cat+,Capital Aggregator,0x686c77609afe6a2fac50421888530288b441fbd6
1909,capital-dao-starter-token,cds,Capital DAO Starter,0x3c48ca59bf2699e51d4974d4b6d284ae52076e5e
1910,capital-x-cell,cxc,CAPITAL X CELL,None
1911,capitol,cptl,Capitol,None
1912,cappasity,capp,Cappasity,0x11613b1f840bb5a40f8866d857e24da126b79d73
1913,capricorn,corn,Capricorn,None
1914,captain,capt,Captain,None
1915,captain-inu,cptinu,Captain Inu,0x7cca2e1c9b0519f52029467914a15e782bf66971
1916,captain-planet,ctp,Captain Planet,None
1917,captain-shibarrow,shibarrow,Captain Shibarrow,None
1918,capybara,capy,Capybara,None
1919,carat,carat,CARAT,0x19ea630bcbc1a511a16e65b6ecd447c92e1c087c
1920,carbofoot,cfoot,CarboFoot,None
1921,carbon,crbn,Carbon,0xcdeee767bed58c5325f68500115d4b722b3724ee
1922,carboncoin,carbon,Carboncoin,None
1923,carbon-credit,cct,Carbon Credit,None
1924,carbon-labs,carb,Carbon Labs,None
1925,carbon-seed,carbon,Carbon Seed,None
1926,carbon-usd,usc,Carbon USD,None
1927,car-coin,ccm,Car Coin,0xbc6669e7914a2b327ae428184086d8ac88d74efc
1928,cardalonia,lonia,Cardalonia,None
1929,cardano,ada,Cardano,None
1930,cardence,$crdn,Cardence,None
1931,cardiocoin,crdc,Cardiocoin,0xf81421fc15300c5a8cca9afe12f5cbad502fa756
1932,cards-of-bsc,cob,Cards of BSC,None
1933,cardstack,card,Cardstack,0x954b890704693af242613edef1b603825afcd708
1934,cardstarter,cards,Cardstarter,0x3d6f0dea3ac3c607b3998e6ce14b6350721752d9
1935,cardwallet,cw,CardWallet,0xd55236d48606c295adebf129dad04fc74bfaa708
1936,carecoin,care,CareCoin,0x329cf160f30d21006bcd24b67eade561e54cde4c
1937,care-coin,crc,Care Coin,None
1938,cargolink,clx,CargoLink,None
1939,cargox,cxo,CargoX,0xb6ee9668771a79be7967ee29a63d4184f8097143
1940,carma-coin,carma,Carma Coin,None
1941,carnomaly,carr,Carnomaly,0x884ddbb5dc6c2cef77d3e74c6ccca315797d655b
1942,carr-finance,crt,Carrot Finance,None
1943,carrot-stable-coin,carrot,Carrot Stable Coin,None
1944,carrot-token,carrot,Carrot Token,None
1945,carry,cre,Carry,0x115ec79f1de567ec68b7ae7eda501b406626478e
1946,cartesi,ctsi,Cartesi,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d
1947,carvertical,cv,carVertical,0x50bc2ecc0bfdf5666640048038c1aba7b7525683
1948,cashaa,cas,Cashaa,None
1949,cashbackpro,cbp,CashBackPro,None
1950,cashbet-coin,cbc,CBC.network,0x26db5439f651caf491a87d48799da81f191bdb6b
1951,cashcats,$cats,CashCats,None
1952,cashcow,cow,CashCow,None
1953,cashdog,cashdog,CashDog,None
1954,cash-driver,cd,Cash Driver,None
1955,cashera,csr,Cashera,None
1956,cashpay,cpz,CashPay,None
1957,cash-tech,cate,Cash Tech,0xa42f266684ac2ad6ecb00df95b1c76efbb6f136c
1958,cashzone,cashz,CashZone,None
1959,casinocoin,csc,Casinocoin,None
1960,casinoxmetaverse,$casio,CasinoXMetaverse,None
1961,casper-network,cspr,Casper Network,None
1962,casperpad,cspd,CasperPad,None
1963,castello-coin,cast,Castello Coin,0x3fab0bbaa03bceaf7c49e2b12877db0142be65fc
1964,castweet,ctt,Castweet,0x1a4743cf1af4c289351390a2b3fe7c13d2f7c235
1965,cat,cat,Kitty Finance CAT,None
1966,catalina-whales-index,whales,Catalina Whales Index,None
1967,catapult,atd,A2DAO,0x8052327f1baf94a9dc8b26b9100f211ee3774f54
1968,catapult-ac,cplt,Catapult.ac,None
1969,catbonk,cabo,Catbonk,None
1970,catboy-2,catboy,CatBoy,None
1971,catbread,catbread,CatBread,None
1972,cat-cat-token,cat,Cat,None
1973,catcher-dao,cdao,Catcher DAO,0xcc1c0fbaecf0fe1c4703d77ec284cdf8a06253c5
1974,catch-up,cu,Catch Up,None
1975,catchy,catchy,Catchy,None
1976,catcoin-cash,catcoin,Catcoin,0x3e362283b86c1b45097cc3fb02213b79cf6211df
1977,catcoin-token,cats,CatCoin Token,None
1978,catecoin,cate,CateCoin,None
1979,catex-token,catt,Catex,0x6e605c269e0c92e70beeb85486f1fc550f9380bd
1980,catge-coin,catge,Catge Coin,None
1981,catgirl,catgirl,Catgirl,None
1982,catheon-gaming,catheon,Catheon Gaming,None
1983,cato,cato,CATO,None
1984,catocoin,cato,CatoCoin,None
1985,catpay,catpay,CATpay,None
1986,catscoin,cats,Catscoin,None
1987,cat-sphynx,cpx,Cat Sphynx,None
1988,cat-token,cat,Mooncat CAT,0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3
1989,catvills-coin,catvills,Catvills Coin,None
1990,catzcoin,catz,CatzCoin,None
1991,cavapoo,cava,Cavapoo,0x456d8f0d25a4e787ee60c401f8b963a465148f70
1992,cave,cave,CaveWorld,None
1993,cbbn-token,cbbn,CBBN,None
1994,cbet-token,cbet,CBET,None
1995,cbfinu,cbfinu,CBFINU,None
1996,cbomber,cbomber,CBOMBER,None
1997,cc,cc,CC,0x15c9dd08fb16331b9749a8d7d16bcd71c985f190
1998,cca,cca,CCA,None
1999,c-charge,cchg,C+Charge,None
2000,ccomp,ccomp,cCOMP,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4
2001,ccore,cco,Ccore,0x679badc551626e01b23ceecefbc9b877ea18fc46
2002,ccswap,cc,CCSwap,0xb7fbff4ce5200215c690cc95855e5d6c5236ee9f
2003,ccuniverse,uvu,CCUniverse,None
2004,cdai,cdai,cDAI,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
2005,cdbio,mcd,CDbio,0xc66cdac744916afb6811c71c277d88de90ce8d5b
2006,cdzexchange,cdz,CDzExchange,None
2007,ceasports,cspt,CEASports,None
2008,cebiolabs,cbsl,CeBioLabs,None
2009,cedars,ceds,CEDARS,0xf256f3ac4176126f55af7c6e25fa5f3cdf518b38
2010,ceek,ceek,CEEK Smart VR,0xb056c38f6b7dc4064367403e26424cd2c60655e1
2011,ceji,ceji,Ceji,0x189fc141854bfc6146777406d53fbc89f4e70407
2012,celcoin,celc,CelCoin,0x19b58d95929586ad750893caad43e77aa6e8ce9e
2013,celeb,celeb,Celeb,0xa3e53fe692eeda3502cf5ccfd8a535e1f93d23dd
2014,celer-network,celr,Celer Network,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667
2015,celery,cly,Celery,None
2016,celestial,celt,Celestial,0xf6e06b54855eff198a2d9a8686113665499a6134
2017,celletf,ecell,Consensus Cell Network,0x9b62ec1453cea5dde760aaf662048ca6eeb66e7f
2018,cellframe,cell,Cellframe,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099
2019,celo,celo,Celo,None
2020,celo-dollar,cusd,Celo Dollar,None
2021,celo-euro,ceur,Celo Euro,None
2022,celo-euro-wormhole,ceur,Celo Euro (Wormhole),0xee586e7eaad39207f0549bc65f19e336942c992f
2023,celolaunch,cla,CeloLaunch,None
2024,celo-real-creal,creal,Celo Real (cREAL),None
2025,celostarter,cstar,CeloStarter,None
2026,celsius-degree-token,cel,Celsius Network,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d
2027,celsiusx-wrapped-ada,cxada,CelsiusX Wrapped ADA,0x64875aaa68d1d5521666c67d692ee0b926b08b2f
2028,celsiusx-wrapped-btc,cxbtc,CelsiusX Wrapped BTC,0xf6a9baef8c66e9b24152014222871c8e02d0ee97
2029,celsiusx-wrapped-doge,cxdoge,CelsiusX Wrapped DOGE,0xf9e293d5d793ddc1ae4f778761e0b3e4aa7cf2dd
2030,celsiusx-wrapped-eth,cxeth,CelsiusX Wrapped ETH,None
2031,cens-world,cens,Cens World,None
2032,centaur,cntr,Centaur,0x03042482d64577a7bdb282260e2ea4c8a89c064b
2033,centaurify,cent,Centaurify,0x08ba718f288c3b12b01146816bef9fa03cc635bc
2034,centcex,cenx,Centcex,None
2035,centralex,cenx,Centralex,0x504cde95dbc5d90d09b802f43b371971adbecf79
2036,centrality,cennz,CENNZnet,0x1122b6a0e00dce0563082b6e2953f3a943855c1f
2037,centric-cash,cns,Centric Swap,None
2038,centrifuge,cfg,Centrifuge,None
2039,centrofi,centro,CentroFi,None
2040,centurion,cnt,Centurion,None
2041,centurion-inu,cent,Centurion Inu,0x9f91d9f9070b0478abb5a9918c79b5dd533f672c
2042,centurion-invest,cix,Centurion Invest,0x6d60a8dfb16d09f67d46fcd36a0cd310078257ca
2043,cerberus-2,crbrus,Cerberus,None
2044,cere-network,cere,Cere Network,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6
2045,ceres,ceres,Ceres,0x2e7b0d4f9b2eaf782ed3d160e3a0a4b1a7930ada
2046,cerium,xce,Cerium,None
2047,certik,ctk,Shentu,None
2048,certurium,crt,Certurium,None
2049,cetf,cetf,Cell ETF,None
2050,cexlt,clt,Cexlt,0xa69f7a10df90c4d6710588bc18ad9bf08081f545
2051,cfl365-finance,cfl365,CFL365 Finance,0xcd6adc6b8bd396e2d53ccd7d7257b4de55be4fbe
2052,cforforum-token,cfo,Cfoforum,0xb8981acbbf7da95a8ff6df79aab935ce63434fc8
2053,cfx-quantum,cfxq,CFX Quantum,0x0557e0d15aec0b9026dd17aa874fdf7d182a2ceb
2054,chads-vc,chads,CHADS VC,0x69692d3345010a207b759a7d1af6fc7f38b35c5e
2055,chain-2,xcn,Chain,0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18
2056,chain4energy,c4e,Chain4Energy,None
2057,chainbing,cbg,Chainbing,0x1900e8b5619a3596745f715d0427fe617c729ba9
2058,chaincade,chaincade,ChainCade,None
2059,chain-colosseum,colos,Chain Colosseum,None
2060,chaincorn,cornx,Chaincorn,None
2061,chain-estate-dao,ches,Chain Estate DAO,None
2062,chainflix,cfxt,Chainflix,0x368bf9f1a1ca767935e39f20439d9041707e2634
2063,chain-games,chain,Chain Games,0xc4c2614e694cf534d407ee49f8e44d125e4681c4
2064,chainge-finance,chng,Chainge Finance,None
2065,chain-guardians,cgg,Chain Guardians,0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43
2066,chainium,chx,WeOwn,0x1460a58096d80a50a2f1f956dda497611fa4f165
2067,chainlink,link,Chainlink,0x514910771af9ca656af840dff83e8264ecf986ca
2068,chainlist,clist,Chainlist,None
2069,chain-of-legends,cleg,Chain of Legends,None
2070,chainpay,cpay,Chainpay,None
2071,chain-pet,cpet,Chain Pet,None
2072,chainport,portx,ChainPort,0x104f3152d8ebfc3f679392977356962ff36566ac
2073,chains,cha,Chains,None
2074,chainsquare,chs,Chainsquare,0xb41380174d0b06181513a5677b60200b93b5efb4
2075,chainswap,asap,Chainswap,0xcc665390b03c5d324d8faf81c15ecee29a73bcb4
2076,chainswaps,chain,ChainSwaps,None
2077,chain-wars-essence,cwe,Chain Wars,None
2078,chainx,pcx,ChainX,None
2079,challenge-coin,hero,Challenge Coin,0x524ebc93beef838f70b4ae54b675d3e971d5884e
2080,challengedac,chl,ChallengeDAC,None
2081,champion,cham,Champion,None
2082,change,cag,Change,0x7d4b8cce0591c9044a22ee543533b72e976e36c3
2083,changenow,now,ChangeNOW,0xe9a95d175a5f4c9369f3b74222402eb1b837693b
2084,changer,cng,Changer,0x5c1d9aa868a30795f92fae903edc9eff269044bf
2085,changex,change,ChangeX,0x7051faed0775f664a0286af4f75ef5ed74e02754
2086,channels,can,Channels,None
2087,chaos,chaos,Chaos,None
2088,chaotic-finance,chaos,Chaotic Finance,None
2089,charactbit,chb,Charactbit,None
2090,charg-coin,chg,Charg Coin,0xc4a86561cb0b7ea1214904f26e6d50fd357c7986
2091,chargedefi-charge,charge,ChargeDeFi Charge,None
2092,chargedefi-static,static,ChargeDeFi Static,None
2093,charged-particles,ionx,Charged Particles,0x02d3a27ac3f55d5d91fb0f52759842696a864217
2094,charitas,char,Charitas,None
2095,charity-alfa,mich,Charity Alfa,None
2096,charitydao,chd,CharityDAO,None
2097,charity-dao-token,chdao,Charity DAO Token,None
2098,charizard-inu,charizard,Charizard Inu,0x727e8260877f8507f8d61917e9778b6af8491e63
2099,charli3,c3,Charli3,None
2100,charlie-finance,cht,Charlie Finance,None
2101,charm,charm,Charm,None
2102,chartex,chart,ChartEx,0x1d37986f252d0e349522ea6c3b98cb935495e63e
2103,checkdot,cdt,CheckDot,None
2104,checkerchain,checkr,CheckerChain,None
2105,checkmate-token,cmt,CheckMate Token,0xe910c2a090516fb7a7be07f96a464785f2d5dc18
2106,checoin,checoin,CheCoin,None
2107,chedda,chedda,Chedda,0x16756ec1deb89a2106c35e0b586a799d0a61837d
2108,cheelee,cheelee,Cheelee,None
2109,cheems,cheems,Cheems,None
2110,cheems-inu,$cinu,CHEEMS INU,0xac8cc32fab2368a1a095722aaf760c45f578e17b
2111,cheersland,cheers,CheersLand,None
2112,cheese,cheese,Cheese,None
2113,cheesecakeswap,ccake,CheesecakeSwap,None
2114,cheesedao,cheez,CheeseDAO,None
2115,cheesesoda-token,soda,CheeseSoda,None
2116,cheeseswap,chs,CheeseSwap,None
2117,cheese-swap,cheese,Cheese Swap,None
2118,cheesus,cheesus,Cheesus,None
2119,chefcake,chefcake,ChefCake,None
2120,chellitcoin,chlt,Chellitcoin,0x4a9d711100aff9a444a3c40284f70269bb3f0487
2121,chemix-ecology-governance-token,kun,Chemix Ecology Governance,0x65d9bc970aa9b2413027fa339f7f179b3f3f2604
2122,cheqd-network,cheq,CHEQD Network,0x70edf1c215d0ce69e7f16fd4e6276ba0d99d4de7
2123,cherish,chc,Cherish,None
2124,cherry-network,cher,Cherry Network,0xa20f77b7ad5a88badc48800c56507b7274c06fdc
2125,cherrypye,cherrypye,CHERRYPYE,None
2126,cherryswap,che,CherrySwap,None
2127,cherry-token,yt,Cherry YT,0x5c89736e9454200141b80c37eb28eaceca2ce8cb
2128,chesscoin-0-32,chess,ChessCoin 0.32%,None
2129,chex-token,chex,CHEX Token,0x9ce84f6a69986a83d92c324df10bc8e64771030f
2130,chhipscoin,chh,CHHIPSCOIN,None
2131,chia,xch,Chia,None
2132,chiba-inu,chiba,Chiba Inu,None
2133,chicken,kfc,Chicken,0xe63684bcf2987892cefb4caa79bd21b34e98a291
2134,chickenlegs,corn,ChickenLegs,None
2135,chi-coin,chi,CHI Coin,None
2136,chi-gastoken,chi,Chi Gas,0x0000000000004946c0e9f43f4dee607b0ef1fa1c
2137,chihiro-inu,chiro,Chihiro Inu,0x35156b404c3f9bdaf45ab65ba315419bcde3775c
2138,chihuahua,hua,Chihuahua,None
2139,chihuahua-in-space,cis,Chihuahua In Space,None
2140,chihuahuasol,chih,ChihuahuaSol,None
2141,chihuahua-token,huahua,Chihuahua Chain,None
2142,chihuahua-token-19fcd0de-eb4d-4fd7-bc4a-a202247dfdbb,chh,Chihuahua Token,None
2143,chihua-token,chihua,Chihua,0x26ff6d16549a00ba8b36ce3159b5277e6e798d18
2144,chikincoin,ckc,ChikinCoin,None
2145,chikn-egg,egg,Chikn Egg,None
2146,chikn-feed,feed,chikn feed,None
2147,chikn-fert,fert,Chikn Fert,None
2148,chikn-worm,worm,Chikn Worm,None
2149,childhoods-end,o,Childhoods End,0xb53ecf1345cabee6ea1a65100ebb153cebcac40f
2150,chili,chili,CHILI,None
2151,chiliz,chz,Chiliz,0x3506424f91fd33084466f402d5d97f05f8e3b4af
2152,chimaera,wchi,XAYA,0x6dc02164d75651758ac74435806093e421b64605
2153,chimeras,chim,Chimeras,None
2154,chimp-fight,nana,Nana,None
2155,chinaom,com,ChinaOM,None
2156,chip,chip,Chip,None
2157,chipstars,chips,Chipstars,None
2158,chipz,chpz,Chipz,0xd7d6ab522fa41caae78f6edeb46a14954ae0c772
2159,chirpley,chrp,Chirpley,None
2160,chiva-token,chiv,Chiva,None
2161,chives-coin,xcc,Chives Coin,None
2162,chiwawa,chiwa,Chiwawa,None
2163,choccyswap,ccy,ChoccySwap,None
2164,choice-coin,choice,Choice Coin,None
2165,choise,cho,Choise.com,0xbba39fd2935d5769116ce38d46a71bde9cf03099
2166,chonk,chonk,Chonk,0x84679bc467dc6c2c40ab04538813aff3796351f1
2167,chooky-inu,$choo,Chooky Inu,0x9c5476af06590a9277c7706fe70c0a42a480f8a0
2168,chopper-inu,chopper,Chopper Inu,0x28c5805b64d163588a909012a628b5a03c1041f9
2169,chorusx,cx1,ChorusX,None
2170,chow-chow-finance,chow,Chow Chow Finance,0x925f2c11b99c1a4c46606898ee91ed3d450cfeda
2171,christmas-floki,floc,Christmas Floki,None
2172,christmas-shiba,xshib,Christmas Shiba,None
2173,chromaway,chr,Chromia,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2
2174,chrome-swap,csw,Chrome Swap,None
2175,chromium-dollar,cr,Chromium Dollar,None
2176,chronicle,xnl,Chronicle,0x06a00715e6f92210af9d7680b584931faf71a833
2177,chronicum,chro,Chronicum,None
2178,chronobank,time,chrono.tech,0x485d17a6f1b8780392d53d64751824253011a260
2179,chronologic,day,Chronologic,0xe814aee960a85208c3db542c53e7d4a6c8d5f60f
2180,chronoly,crno,Chronoly,0xe23311294467654e0cab14cd32a169a41be5ca8e
2181,chubbies,chubbies20,Chubbies,0x48bef6bd05bd23b5e6800cf0406e524b517af250
2182,chubbyakita,cakita,ChubbyAkita,None
2183,chug-token,chug,CHUG,None
2184,chumbai-valley,chmb,Chumbi Valley,None
2185,cia,cia,CIA,0x52f4d5ee6c91e01be67ca1f64b11ed0ee370817d
2186,cigarette-token,cig,Cigarette,0xcb56b52316041a62b6b5d0583dce4a8ae7a3c629
2187,cindicator,cnd,Cindicator,0xd4c435f5b09f855c3317c8524cb1f586e42795fa
2188,cindrum,cind,Cindrum,0xac0968a3e2020ac8ca83e60ccf69081ebc6d3bc3
2189,cinnamoon,cimo,Cinnamoon,0xc3f65b1c45b0d42a472cd0fbd37dd6678aef667a
2190,cino-games,cino,Cino Games,0x9250e33f8ae7b9fe02fb9af97a0c55b42a5ad9d8
2191,cipher-2,cpr,CIPHER,None
2192,circlepod,cpx,Circlepod,None
2193,circleswap,cir,CircleSwap,None
2194,circuits-of-value,coval,Circuits of Value,0x3d658390460295fb963f54dc0899cfb1c30776df
2195,cirquity,cirq,Cirquity,None
2196,cirrus,crs,Cirrus,None
2197,cirus,cirus,Cirus,0xa01199c61841fce3b3dafb83fefc1899715c8756
2198,citadao,knight,CitaDAO,0x3541a5c1b04adaba0b83f161747815cd7b1516bc
2199,citadel,ctl,Citadel,None
2200,citadel-one,xct,Citadel.one,None
2201,citizen-finance,cifi,Citizen Finance,None
2202,citrus,cts,Citrus,None
2203,city-coin,city,City Coin,None
2204,city-of-dream,cod,City of Dream,None
2205,citystates-medieval,csm,CityStates Medieval,None
2206,city-tycoon-games,ctg,City Tycoon Games,None
2207,civfund-stone,0ne,Civfund Stone,0x73a83269b9bbafc427e76be0a2c1a1db2a26f4c2
2208,civic,cvc,Civic,0x41e5560054824ea6b0732e656e3ad64e20e94e45
2209,civic-power,power,Civic Power,None
2210,civilization,civ,Civilization,0x37fe0f067fa808ffbdd12891c0858532cfe7361d
2211,claimswap,cla,ClaimSwap,None
2212,clams,clam,Clams,None
2213,clash,clh,Clash,None
2214,clash-of-cars,clash,Clash Of Cars,None
2215,clash-of-lilliput,col,Clash of Lilliput,None
2216,class-coin,class,Class Coin,None
2217,classicbitcoin,cbtc,ClassicBitcoin,None
2218,classicdoge,xdoge,ClassicDoge,None
2219,classzz,czz,ClassZZ,None
2220,clay-nation,clay,Clay Nation,None
2221,claystack-staked-matic,csmatic,ClayStack Staked MATIC,0x38b7bf4eecf3eb530b1529c9401fc37d2a71a912
2222,cleancarbon,carbo,CleanCarbon,None
2223,cleanocean,clean,CleanOcean,None
2224,clearcryptos,ccx,ClearCryptos,0x1d6405138a335ce5fd7364086334efb3e4f28b59
2225,cleardao,clh,ClearDAO,0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52
2226,clearpoll,poll,ClearPoll,0x705ee96c1c160842c92c1aecfcffccc9c412e3d9
2227,clearpool,cpool,Clearpool,0x66761fa41377003622aee3c7675fc7b5c1c2fac5
2228,clear-water,$clear,Clear Water,None
2229,cleeps,clps,Cleeps,None
2230,clever-cvx,clevcvx,CLever CVX,0xf05e58fcea29ab4da01a495140b349f8410ba904
2231,clever-token,clev,CLever,0x72953a5c32413614d24c29c84a66ae4b59581bbf
2232,click,clk,Click,None
2233,clifford-inu,cliff,Clifford Inu,0x1b9baf2a3edea91ee431f02d449a1044d5726669
2234,climb-token-finance,climb,Climb Token Finance,None
2235,clintex-cti,cti,ClinTex CTi,0xcb8fb2438a805664cd8c3e640b85ac473da5be87
2236,cliq,ct,CLIQ,None
2237,cloakcoin,cloak,Cloakcoin,None
2238,cloak-coin,cloak,Cloak Coin,None
2239,clock-24,c24,Clock 24,None
2240,cloudbric,clbk,Cloudbric,None
2241,cloudchat,cc,CloudChat,None
2242,cloudcoin,cc,CloudCoin,None
2243,cloudname,cname,Cloudname,None
2244,cloud-pet,cpet,Cloud Pet,None
2245,cloud-protocol,cpro,Cloud Protocol,0x6f2a550259532f7429530dcb93d86269629e3f2a
2246,cloudtx,cloud,CloudTx,None
2247,cloutcontracts,ccs,CloutContracts,0x1da4858ad385cc377165a298cc2ce3fce0c5fd31
2248,clover,clv,Clover,0x22222c03318440305ac3e8a7820563d6a9fd777f
2249,clover-finance,clv,Clover Finance,0x80c62fe4487e1351b47ba49809ebd60ed085bf52
2250,club-atletico-independiente,cai,Club Atletico Independiente Fan Token,None
2251,clube-atletico-mineiro-fan-token,galo,Clube Atlético Mineiro Fan Token,None
2252,clubrare-empower,mpwr,Empower,0x6731827cb6879a2091ce3ab3423f7bf20539b579
2253,club-santos-laguna-fan-token,san,Club Santos Laguna Fan Token,None
2254,clucoin,clu,CluCoin,None
2255,clytie,cly,Clytie,None
2256,cmc-coin,cmcc,CMC Coin,None
2257,cneta,cneta,cNETA,None
2258,cng-casino,cng,CNG Casino,0x883a158c9b28f8d626acfcfbe1028f49e70c9d75
2259,cnh-tether,cnht,CNH Tether,0x6e109e9dd7fa1a58bc3eff667e8e41fc3cc07aef
2260,cnl-token,cnl,CNL,None
2261,cnn,cnn,Content Neutrality Network,0x8713d26637cf49e1b6b4a7ce57106aabc9325343
2262,cnns,cnns,CNNS,0x6c3be406174349cfa4501654313d97e6a31072e1
2263,coal,mlb,COAL,None
2264,coalculus,coal,Coalculus,None
2265,cobak-token,cbk,Cobak,0xd85a6ae55a7f33b0ee113c234d2ee308edeaf7fd
2266,coban,coban,COBAN,None
2267,coca-network,cocn,Coca Network,None
2268,cockapoo,cpoo,Cockapoo,None
2269,cocktailbar,coc,cocktailbar.finance,0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf
2270,cocos-bcx,cocos,COCOS BCX,0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c
2271,coco-swap,coco,Coco Swap,None
2272,code-7,code7,Code 7,None
2273,codex,cdex,Codex,None
2274,codex-finance,codex,CODEX Finance,None
2275,codi-finance,codi,Codi Finance,None
2276,coffin-dollar,cousd,Coffin Dollar,None
2277,coffin-finance,coffin,Coffin Finance,None
2278,cofix,cofi,CoFiX,0x1a23a6bfbadb59fa563008c0fb7cf96dfcf34ea1
2279,cogecoin,coge,Cogecoin,0xc382e04099a435439725bb40647e2b32dc136806
2280,cogiverse,cogi,9D NFT,None
2281,coic,coic,COIC,None
2282,coil,coil,Coil,0x3130c55d6138809687a1bfbe0f0cc258df37b81e
2283,coin,coin,Coin,0xe61fdaf474fac07063f2234fb9e60c1163cfa850
2284,coin4trade,c4t,Coin4Trade,None
2285,coin98,c98,Coin98,0xae12c5930881c53715b369cec7606b70d8eb229f
2286,coin98-dollar,cusd,Coin98 Dollar,0xc285b7e09a4584d027e5bc36571785b515898246
2287,coinage-finance,cage,Coinage Finance,0x06ebc9c542357e2129d16717cd02c02fbc835d33
2288,coinalpha,alp,CoinAlpha,None
2289,coin-artist,coin,Coin Artist,0x87b008e57f640d94ee44fd893f0323af933f9195
2290,coinary-token,cyt,Coinary,None
2291,coinbase-tokenized-stock-defichain,dcoin,Coinbase Tokenized Stock Defichain,None
2292,coinbase-wrapped-staked-eth,cbeth,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704
2293,coinbond,cbd,Coinbond,None
2294,coin-capsule,caps,Ternoa,0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2
2295,coinclaim,clm,CoinClaim,0x0b4c2708f052dca413600e237675e4d6778a9375
2296,coindeal-token,cdl,CoinDeal Token,0xcb17cd357c7acd594717d899ecb9df540f633f27
2297,coindom,scc,Stem Cell Coin,None
2298,coin-edelweis,edel,Coin Edelweis,None
2299,coinerr,err,Coinerr,None
2300,coinex-token,cet,CoinEx,0x081f67afa0ccf8c7b17540767bbe95df2ba8d97f
2301,coinfantasy,cfan,CoinFantasy,None
2302,coinfarm,cfarm,CoinFarm,None
2303,coin-fast-alert,cfa,Coin Fast Alert [OLD],None
2304,coinfi,cofi,CoinFi,0x3136ef851592acf49ca4c825131e364170fa32b3
2305,coinfirm-amlt,amlt,AMLT Network,0xca0e7269600d353f70b14ad118a49575455c0f2f
2306,coinflect,wcflt,Coinflect,None
2307,coin-gabbar-token,cgt,Coin Gabbar Token,None
2308,coinghost,gst,CoinGhost,0x20b2d0a368d34adc544720c841281fa8a99f5a2e
2309,coinhub,chb,COINHUB,0xf68d4d917592f3a62417ace42592f15296cc33a0
2310,coinlancer,cl,Coinlancer,0xe81d72d14b1516e68ac3190a46c93302cc8ed60f
2311,coinlion,lion,CoinLion,0x2167fb82309cf76513e83b25123f8b0559d6b48f
2312,coinloan,clt,CoinLoan,0x2001f2a0cf801ecfda622f6c28fb6e10d803d969
2313,coinmerge,cmerge,CoinMerge (ERC20),0xc48b4814faed1ccc885dd6fde62a6474aecbb19a
2314,coinmerge-bsc,cmerge,CoinMerge (BEP20),None
2315,coinmetro,xcm,Coinmetro,0x36ac219f90f5a6a3c77f2a7b660e3cc701f68e25
2316,coinmooner,mooner,CoinMooner,None
2317,coin-of-nature,con,Coin of Nature,None
2318,coin-of-the-champions,coc,Coin of the champions,0xc4bb7277a74678f053259cb1f96140347efbfd46
2319,coinpad,cp,Coinpad,None
2320,coinpoker,chp,CoinPoker,0x0a6e18fb2842855c3af925310b0f50a4bfa17909
2321,coinracer,crace,Coinracer,None
2322,coinradr,radr,CoinRadr,None
2323,coinsbit-token,cnb,Coinsbit Token,0xc538143202f3b11382d8606aae90a96b042a19db
2324,coinscan,scan,CoinScan,0x234d51ee02be808a0160b19b689660fb7bfa871b
2325,coinscope,coinscope,Coinscope,None
2326,coinspaid,cpd,CoinsPaid,0x9b31bb425d8263fa1b8b9d090b83cf0c31665355
2327,coinstox,csx,Coinstox,0x3aadc3bce49724ce299fd9f3850211211c399c8c
